date,rcc,gcc,bcc
2008-01-01,0.395751252737678,0.319447820751809,0.284800926510512
2008-01-02,0.395918281669287,0.319417603359789,0.284664114970924
2008-01-03,0.395996299507352,0.31953695330708,0.284466747185568
2008-01-04,0.394798919993904,0.319781080369252,0.285419999636843
2008-01-05,0.402883149804936,0.320689813157395,0.276427037037668
2008-01-06,0.39804771949627,0.319948212420839,0.282004068082891
2008-01-07,0.390681255078478,0.320125043817128,0.289193701104394
2008-01-08,0.396508903213094,0.320584372847474,0.282906723939432
2008-01-09,0.399799351013028,0.320121598991083,0.280079049995889
2008-01-10,0.393916346304223,0.318908549617392,0.287175104078385
2008-01-11,0.39270710921549,0.320385279602038,0.286907611182472
2008-01-12,0.350017319899072,0.318910625992905,0.331072054108023
2008-01-13,0.369340447134136,0.317133694403081,0.313525858462783
2008-01-14,0.377491927786264,0.317253644252555,0.305254427961181
2008-01-15,0.391644540302659,0.318925633278547,0.289429826418794
2008-01-16,0.381572671901859,0.318633217300893,0.299794110797248
2008-01-17,0.39219690798579,0.318235326156823,0.289567765857388
2008-01-18,0.391011509922859,0.319424073863006,0.289564416214135
2008-01-19,0.394252047433616,0.318916234663633,0.28683171790275
2008-01-20,0.386029884799247,0.318384919903185,0.295585195297568
2008-01-21,0.385781216000594,0.318708066186511,0.295510717812894
2008-01-22,0.388202010297684,0.317852252341353,0.293945737360963
2008-01-23,0.350243258980353,0.31913751067818,0.330619230341466
2008-01-24,0.386891648762778,0.317225769289084,0.295882581948138
2008-01-25,0.39023337591494,0.318319202144012,0.291447421941048
2008-01-26,0.38238051104675,0.317630484438656,0.299989004514595
2008-01-27,0.391401391117737,0.318059441367206,0.290539167515057
2008-01-28,0.379646147494225,0.31734000035326,0.303013852152515
2008-01-29,0.384059227331767,0.320321048591017,0.295619724077217
2008-01-30,0.385468588801196,0.317767155583606,0.296764255615198
2008-01-31,0.392883456329362,0.317891798209186,0.289224745461451
2008-02-01,0.39496397443005,0.318075170065128,0.286960855504822
2008-02-02,0.386781024168458,0.317783317434519,0.295435658397024
2008-02-03,0.349217504484809,0.319099047331427,0.331683448183764
2008-02-04,0.368112141558687,0.316861691826531,0.315026166614781
2008-02-05,0.371773431946466,0.316448587077136,0.311777980976398
2008-02-06,0.365804333993897,0.316906595346323,0.31728907065978
2008-02-07,0.377545206132001,0.316725281136156,0.305729512731843
2008-02-08,0.391293786765127,0.317608913162187,0.291097300072686
2008-02-09,0.386667976548316,0.318100292794515,0.29523173065717
2008-02-10,0.353133197114055,0.318206640647392,0.328660162238553
2008-02-11,0.374064123116403,0.316476060013676,0.30945981686992
2008-02-12,0.382277534703103,0.315649975910472,0.302072489386425
