date,rcc,gcc,bcc
2011-05-06,0.406180159184859,0.448879920424828,0.143485644290236
2011-05-07,0.39528455505628,0.465867959878198,0.138166856987818
2011-05-08,0.40017310898894,0.457376602258057,0.14079154433302
2011-05-09,0.400466270167808,0.4524669314124,0.148028025655983
2011-05-10,0.394214367858374,0.45066967988654,0.156350405597522
2011-05-11,0.397230101552001,0.457368882058893,0.145174792731917
2011-05-12,0.383273992338608,0.418789882909659,0.196804110307726
2011-05-13,0.386191541135654,0.42075694325925,0.195851480088194
2011-05-14,0.382562472679499,0.416680658302944,0.200704192958257
2011-05-15,0.384617826580357,0.416425397780807,0.201067840878776
2011-05-16,0.382471501572654,0.418893555004949,0.196863460195865
2011-05-17,0.378750248459346,0.420083126816634,0.201456669860714
2011-05-18,0.377936559124042,0.418612453929446,0.203591232315728
2011-05-19,0.377038209019954,0.414988049461633,0.211777551512494
2011-05-20,0.387332582512122,0.411992397322958,0.201798226372223
2011-05-21,0.379322638427411,0.414178873969357,0.212801418648671
2011-05-22,0.382295273646807,0.410011773225285,0.206889570313618
2011-05-23,0.382328688607393,0.408072878568324,0.209871790098063
2011-05-24,0.388965083492698,0.408448538498261,0.199787860920633
2011-05-25,0.379623391226208,0.414160801540981,0.204254826851416
2011-05-26,0.383515712390904,0.41017109694991,0.205668478530378
2011-05-27,0.379885831023163,0.411712951554543,0.208336737433394
2011-05-28,0.38318014374997,0.40914286831113,0.207942784647877
2011-05-29,0.380353834894398,0.407720496848066,0.210773280239647
2011-05-30,0.382673771487605,0.411229250383921,0.204594759498408
2011-05-31,0.39038403774035,0.406292454134323,0.204220520420858
2011-06-01,0.383247559365013,0.407485922168768,0.210347656349032
2011-06-02,0.384616294740205,0.407376763696955,0.201323802428093
2011-06-03,0.389897326062482,0.406949269587168,0.202670124590739
2011-06-04,0.391322681083575,0.406227761172792,0.204615147894612
2011-06-05,0.388974764093195,0.40582973310587,0.20512687904213
2011-06-06,0.384157612142106,0.404540138033746,0.210241591650806
2011-06-07,0.383140337213739,0.399229534802192,0.212790290460996
2011-06-08,0.384225620420585,0.39794165510269,0.213453523931282
2011-06-09,0.38447547130723,0.403371021734831,0.215094414768843
2011-06-10,0.382275271857023,0.402324887277884,0.215236528233828
2011-06-11,0.396350352789363,0.400655381617179,0.205288166131422
2011-06-12,0.383700274683492,0.406707047416518,0.208197815058044
2011-06-13,0.400935821467157,0.396984470241698,0.205407236572874
2011-06-14,0.382500232888528,0.401713734909256,0.218159778426837
2011-06-15,0.378447869484839,0.407966554918269,0.217093852649445
2011-06-16,0.387350078039439,0.397639055094471,0.213883718044722
2011-06-17,0.387621437417786,0.398879771278676,0.213046835134244
2011-06-18,0.391727684046753,0.397030282025706,0.211096950354954
2011-06-19,0.387733867419142,0.398091598527767,0.21335929009443
2011-06-20,0.387447020417151,0.401606632802983,0.210962564609127
2011-06-21,0.384092375539037,0.402421963718572,0.213485660742392
2011-06-22,0.38251379365307,0.407492808449967,0.209116710764301
2011-06-23,0.385962492012869,0.406777278757212,0.206917534510584
2011-06-24,0.386643292227349,0.401248843271337,0.215467335811023
2011-06-25,0.381633355310103,0.403659454077621,0.213386484980015
2011-06-26,0.390442678602783,0.396832471588109,0.213207733985949
2011-06-27,0.382119073668671,0.409713330479024,0.208724134688317
2011-06-28,0.383704815406284,0.40435589877076,0.214644661700654
2011-06-29,0.382793274148095,0.399058172639306,0.215738560387967
2011-06-30,0.384995342074644,0.393153563084581,0.220598415561459
2011-07-01,0.384313443532231,0.400231179453239,0.212099212418377
2011-07-02,0.369099282591114,0.398399364697231,0.2321331221862
2011-07-03,0.37290658436692,0.401086815690486,0.226365016575854
2011-07-04,0.38291305331314,0.400999168860914,0.212396387856889
2011-07-05,0.386538328417073,0.398993105862826,0.215558098526944
2011-07-06,0.381093958843025,0.397544096992335,0.219034621579236
2011-07-07,0.382291084496341,0.395709742127929,0.221143354261392
2011-07-08,0.3858917612271,0.401064281304949,0.218943681248982
2011-07-09,0.378182928347158,0.400837502684472,0.220065762782156
2011-07-10,0.376698096568346,0.402574974417409,0.221547261652695
2011-07-11,0.382433278502001,0.396942149259722,0.219548617488432
2011-07-12,0.378720325629302,0.40350336932225,0.21776332022206
2011-07-13,0.384742447350026,0.401206261840549,0.218780948597305
2011-07-14,0.369491968049821,0.399334058199738,0.232511920399236
2011-07-15,0.37480925014533,0.400160762462382,0.22066536597536
2011-07-16,0.38153289423347,0.402979774404716,0.213512603450839
2011-07-17,0.376834005904609,0.402616531080062,0.222099779023455
2011-07-18,0.382851181171196,0.398387740658418,0.221502221136519
2011-07-19,0.379471744924598,0.397387805174717,0.222313956522607
2011-07-20,0.379282270923775,0.395535414784352,0.225230356991009
2011-07-21,0.392171656712719,0.40134818763387,0.20758862362311
2011-07-22,0.385197531686808,0.399246617130887,0.214737697237663
2011-07-23,0.380729622263643,0.389670969127767,0.222451265377959
2011-07-24,0.382481445115847,0.399282500318166,0.218236054565988
2011-07-25,0.377810176878802,0.403545033218506,0.218258899564321
2011-07-26,0.380940221458437,0.398315621661885,0.221948110541352
2011-07-27,0.380660157374791,0.402664891697862,0.22136655495817
2011-07-28,0.37631669837611,0.398053628164487,0.216582871552552
2011-07-29,0.3761516110574,0.403181907681458,0.220493673772273
2011-07-30,0.377630335223085,0.398863917107826,0.22290712526661
2011-07-31,0.387713718747872,0.397617155967943,0.214835829589801
2011-08-01,0.386289677592088,0.397749925304493,0.214949694782736
2011-09-05,0.330406906179481,0.336302886719648,0.33329020710087
2011-09-07,0.375367001342489,0.403569873712236,0.221282632844065
2011-09-08,0.373066796595069,0.403110268464207,0.224154776809723
2011-09-09,0.378175654758579,0.401358493888289,0.22096091709154
2011-09-10,0.377860321898611,0.401294063528454,0.217460088173275
2011-09-11,0.373123985516619,0.397512541441432,0.222247926771216
2011-09-12,0.382608485940209,0.397295955895707,0.216954508969699
2011-09-13,0.386241891929284,0.401360296119475,0.215972953908857
2011-09-14,0.374378901358996,0.395863594955592,0.23156849507493
2011-09-15,0.391263521231129,0.394586569024803,0.214630164191132
2011-09-16,0.389820122962675,0.397706314091919,0.211803678019149
2011-09-17,0.382703466933227,0.39384586628091,0.21798768680154
2011-09-18,0.385269961632635,0.399367009883882,0.215363028483483
2011-09-19,0.384252252315365,0.401170731316058,0.214577016368578
2011-09-20,0.378994685509849,0.40406310757974,0.220060455519492
2011-09-21,0.390560095925843,0.395518555924509,0.21398484692996
2011-09-22,0.388107968313484,0.399705685889893,0.210962737938407
2011-09-23,0.39841655907915,0.394638522926646,0.207595143672656
2011-09-24,0.381705166062389,0.398526624354303,0.219762795524478
2011-09-25,0.387895953256937,0.398707772610806,0.214538706409444
2011-09-26,0.381212214268623,0.404249075564636,0.214493146010368
2011-09-27,0.388039905422026,0.398210249079802,0.210428237102384
2011-09-28,0.395521393164004,0.401209923087794,0.203766589362517
2011-09-29,0.403448956683926,0.396642617763995,0.20016917189666
2011-09-30,0.407120151639838,0.395462964278326,0.197467793363967
2011-10-03,0.389227685308481,0.407421800923804,0.203350513767715
2011-10-04,0.387227432341887,0.398987482612851,0.213785085045262
2011-10-05,0.391308644348644,0.398394429866138,0.210296925785218
2011-10-06,0.405272689135871,0.395796757486615,0.197402312148236
2011-10-07,0.382374244023475,0.401823995797701,0.215552924625991
2011-10-08,0.38304249509615,0.399619255830537,0.218204831722675
2011-10-09,0.377944805985287,0.405343141137075,0.21695544940832
2011-10-10,0.380032431688506,0.403370767923423,0.216596800388071
2011-10-11,0.377949407114511,0.401019860854248,0.217634014119637
2011-10-12,0.395916104151954,0.395385660228092,0.21179550416362
2011-10-13,0.402109756354875,0.398213672903663,0.202754717889325
2011-10-14,0.405658525240632,0.39763730822632,0.196767980272516
2011-10-15,0.407936756004821,0.393583010217128,0.198239643118126
2011-10-16,0.407209114219249,0.394562534656089,0.198424133530651
2011-10-17,0.383024579389609,0.401504347000269,0.214742160321514
2011-10-18,0.390092344075727,0.390344082854976,0.210517886092072
2011-10-19,0.398189253155176,0.395595690042996,0.203457603042029
2011-10-20,0.376992181401578,0.393418413163323,0.229589405435099
2011-10-21,0.391631140446469,0.39928676854205,0.209652796182473
2011-10-22,0.411102087421888,0.392137074186344,0.195914685632182
2011-10-23,0.412809607235436,0.398014910297079,0.189944699400483
2011-10-24,0.421111164074011,0.393331395776318,0.185484213805445
2011-10-25,0.392855897496165,0.399367459439795,0.207237606491547
2011-10-26,0.408776927137778,0.395560028053319,0.195551390639011
2011-10-27,0.388886793207077,0.414664276510645,0.197665833769141
2011-10-28,0.420634913732381,0.392103742283337,0.187327926616589
2011-10-29,0.403692953820285,0.392399964989309,0.202973988113938
2011-10-30,0.39877511047119,0.405733399266144,0.189819861628648
2011-10-31,0.394101013926412,0.405157177209674,0.203798128462359
2011-11-01,0.421427932152802,0.393624597367519,0.185165727099933
2011-11-02,0.402710825951321,0.401498864849287,0.196906161822808
2011-11-03,0.393951268014823,0.401198794758557,0.202949023206539
2011-11-04,0.400289903776291,0.390302579530452,0.207551495329352
2011-11-05,0.390915589368243,0.397969639871866,0.209878596077082
2011-11-06,0.405352134691143,0.3902038377691,0.204444027539757
2011-11-07,0.387190522897088,0.403394893278883,0.209582551969603
2011-11-08,0.40367489014561,0.399044812769335,0.199170507575872
2011-11-09,0.387982421439591,0.395283524930467,0.210244583415911
2011-11-10,0.388238385466558,0.394977721806605,0.2182552349432
2011-11-11,0.3884643431116,0.402240898889999,0.2092947579984
2011-11-12,0.401607750746086,0.396908685388678,0.200183420081612
2011-11-13,0.423572297061389,0.391710818978143,0.184994828753805
2011-11-14,0.397932964493824,0.390292844819121,0.211374892255632
2011-11-15,0.428053533292834,0.390916952653746,0.180669250956512
2011-11-16,0.390995248375483,0.393117516865802,0.215708488476217
2011-11-17,0.433507725653215,0.387247604626345,0.17924466972044
2011-11-18,0.414177348214018,0.391923573453323,0.193799930976929
2011-11-19,0.413189859444465,0.388271435179503,0.198538705376032
2011-11-20,0.423243000354026,0.389275268545489,0.186958709758845
2011-11-21,0.41069936482365,0.388397244602776,0.19949910488874
2011-11-22,0.414336557375157,0.386283681518574,0.198767119329462
2011-11-23,0.445041327798886,0.380000113620958,0.171969242948302
2011-11-24,0.43804959526026,0.381265154250907,0.176494646953652
2011-11-25,0.465359235996825,0.374136444116452,0.160504319886723
2011-11-26,0.441311503541437,0.374395469903244,0.181259191845486
2011-11-27,0.466460371153583,0.369143490343759,0.164703812346757
2011-11-28,0.429430229686414,0.371193832197961,0.201469176218578
2011-11-29,0.442027957125048,0.373495942102487,0.184172075497118
2011-11-30,0.455304884023469,0.372101551940946,0.17101557056293
2011-12-01,0.447411321937093,0.364968514743358,0.187781217800316
2011-12-02,0.445557223185077,0.364163478831546,0.188097372583527
2011-12-03,0.41587479236012,0.364275188864105,0.214063426365256
2011-12-04,0.438884745114975,0.364456109915095,0.19665914496993
2011-12-05,0.460031912002005,0.358460454361431,0.181507633636564
2011-12-06,0.446483352206008,0.358074298212461,0.195442349581531
2011-12-07,0.450510277673237,0.360243153735012,0.189246568591751
2011-12-08,0.406340470572489,0.368814532177648,0.226995784060305
2011-12-09,0.44603135166713,0.358038337028879,0.196480476249191
2011-12-10,0.4183749607317,0.362901555422825,0.215175518939773
2011-12-11,0.406363165268808,0.362553791371587,0.229911725555817
2011-12-12,0.440438106967477,0.360304081288238,0.20044320175587
2011-12-13,0.422049768915504,0.366319462186992,0.211484504603226
2011-12-14,0.399179522388642,0.364551889260313,0.233012717051006
2011-12-15,0.437390986023178,0.357957889080155,0.205883247985037
2011-12-16,0.407649513304619,0.362262734903322,0.233760746552699
2011-12-17,0.43914724805067,0.35462563658907,0.20622711536026
2011-12-18,0.4132356987384,0.362569535291481,0.22419476597012
2011-12-19,0.421286515999505,0.364463102338476,0.215154126016354
2011-12-20,0.403433265198299,0.358689229505544,0.236165389863275
2011-12-21,0.39543361804396,0.365788085970456,0.238778295985584
2011-12-22,0.438924500718555,0.359115193982116,0.202431872170469
2011-12-23,0.39154949609294,0.37241196257798,0.236093067587701
2011-12-24,0.402169193712069,0.362836230242015,0.236766129367337
2011-12-25,0.405829579276895,0.36302508220854,0.233976618905634
2011-12-26,0.404562044514826,0.366658175908035,0.228091095615117
2011-12-27,0.406641492146276,0.357852138400151,0.23536799740975
2011-12-28,0.40856373891189,0.358829022085867,0.230456108050607
2011-12-29,0.402385708920288,0.361368122717301,0.235163655544293
2011-12-30,0.393481842118832,0.364458991423074,0.242720812027454
2011-12-31,0.398276510383382,0.365996770057083,0.235668725105093
2012-01-01,0.394119987437237,0.364245819966804,0.241183141888177
2012-01-02,0.423637689709228,0.362861080747466,0.210996391014972
2012-01-03,0.398794308496858,0.359996133842055,0.242394814986858
2012-01-04,0.396059773596867,0.361342501957108,0.241073249109493
2012-01-05,0.41290171864339,0.363179488353483,0.219481826986187
2012-01-06,0.421117545216354,0.361104143083207,0.217778311700439
2012-01-07,0.395493468108207,0.360112474949245,0.240362159810641
2012-01-08,0.39814592629724,0.360663276794531,0.241571785086694
2012-01-09,0.398272310393522,0.360931167288582,0.240796522317896
2012-01-10,0.394899749839626,0.361471440098149,0.242775239316237
2012-01-11,0.390396181629809,0.362989555474581,0.24661426289561
2012-01-12,0.402996434999643,0.362715091639552,0.23842534416346
2012-01-13,0.429093418727142,0.358845792582759,0.211145898277107
