date,rcc,gcc,bcc
2012-01-01,0.480979556218395,0.344322756480533,0.174697687301072
2012-01-02,0.437599151710048,0.352643699194141,0.209757149095812
2012-01-03,0.456827319954576,0.358745219275265,0.184427460770159
2012-01-04,0.486135393338125,0.34674769825881,0.169438899139343
2012-01-05,0.471606834185181,0.349156783547615,0.180187390609636
2012-01-06,0.492668023942505,0.341419294003078,0.168381823704414
2012-01-07,0.495875478715495,0.341821171703917,0.165560052002623
2012-01-08,0.462172538411452,0.344913863709868,0.18900993873065
2012-01-09,0.486557631343088,0.344825958181601,0.168616410475311
2012-01-10,0.486057437783627,0.350378069821405,0.163564492394968
2012-01-11,0.436181784412497,0.361565421373197,0.20373143804342
2012-01-16,0.47139614888413,0.351070401197222,0.177226063145994
2012-01-17,0.460650257891875,0.355944580568164,0.181385926483904
2012-01-18,0.480235787819829,0.359268716686859,0.161817684396093
2012-01-19,0.487251052752411,0.346975179188669,0.16577376805892
2012-01-20,0.445766498875161,0.355954163986827,0.197990032517695
2012-01-21,0.460928241196306,0.357550128479255,0.175465200995224
2012-01-22,0.442514881667958,0.341507266543953,0.215977851788089
2012-02-02,0.432766319553787,0.367113029342804,0.195976787907965
2012-02-03,0.487580331776412,0.35114319961961,0.159109913660566
2012-02-04,0.503228953992474,0.345066670726742,0.15889961780634
2012-02-05,0.48997552769833,0.347943100178342,0.164681791306509
2012-02-06,0.436542368009818,0.365553888355578,0.194373963159932
2012-02-07,0.419250684279033,0.364314303764266,0.216435011956701
2012-02-08,0.468510996708463,0.355174662843104,0.18087906085332
2012-02-09,0.474356847744501,0.354021019478219,0.168806561451756
2012-02-10,0.436267667344592,0.36043267489044,0.199069495572802
2012-02-11,0.496596707388709,0.345767948563497,0.165799827918558
2012-02-12,0.4453185927951,0.358532855703158,0.185036076672588
2012-02-13,0.48327918933291,0.346003212141354,0.16298798938163
2012-02-14,0.447234014659737,0.362413749376355,0.191953353822999
2012-02-15,0.451633850881216,0.358197808337146,0.188190022869902
2012-02-16,0.448566210862648,0.368530416508994,0.188067041460124
2012-02-17,0.414460162436105,0.362014063495867,0.223525774068029
2012-02-18,0.438936979976471,0.356058961953792,0.205004058069737
2012-02-19,0.414403101183601,0.351165700791756,0.234431198024643
2012-02-20,0.474323883110565,0.357593260156123,0.157706333666597
2012-02-21,0.510111008040641,0.349742511246287,0.145877556630323
2012-02-22,0.483809767997143,0.351048891256427,0.169898256148303
2012-02-23,0.44934939588621,0.36049405734299,0.176804944604434
2012-02-24,0.346619097172333,0.355578246582163,0.297802656245505
2012-02-25,0.383523045547513,0.355635968731969,0.260840985720518
2012-02-26,0.358987292562108,0.357756252009472,0.294599282898704
2012-02-27,0.473845070024604,0.352565913721637,0.174804554252665
2012-02-28,0.341969966165509,0.354731883272599,0.303298150561893
2012-02-29,0.34667941922382,0.354436379557087,0.301039878152209
2012-03-02,0.40488579051395,0.348013768256293,0.247100441229757
2012-03-03,0.368924596388233,0.356171569659069,0.272954910195104
2012-03-04,0.369898465693927,0.363498480932234,0.266603053373838
2012-03-05,0.459456688419221,0.362946731241699,0.174725814047321
2012-03-06,0.473635768096892,0.358752978637483,0.174033277570041
2012-03-07,0.450581103244164,0.362631941174496,0.186756835635379
2012-03-08,0.433382783742259,0.370015970865568,0.19728815045416
2012-03-09,0.481609998069841,0.354480981249322,0.163909020680837
2012-03-10,0.433159291417275,0.349259606441013,0.199754089550898
2012-03-11,0.428631019749392,0.368865243677202,0.208449774540424
2012-03-12,0.373218702353362,0.363966755590027,0.262814542056611
2012-03-13,0.386976581511661,0.368539100368331,0.241344491419162
2012-03-14,0.461734122928602,0.369718155089006,0.168547721982391
2012-03-17,0.470422859150505,0.359999111914737,0.167460282595253
2012-03-18,0.513214613441212,0.350178124057561,0.139757049667326
2012-03-19,0.487949354662091,0.355466868019561,0.156480463602864
2012-03-20,0.452130039601506,0.365181639382955,0.180605525734441
2012-03-21,0.471722892975088,0.3578614325303,0.172760838114536
2012-03-22,0.50135664268354,0.349479348682187,0.161955442121398
2012-03-23,0.488042576090316,0.346122010162843,0.159204290327017
2012-03-24,0.449113855948425,0.357159641542999,0.198207435936297
2012-03-25,0.443051426587579,0.364037304008051,0.192855677934177
