date,rcc,gcc,bcc,brt,night.filtered,spline.filtered,max.filtered
2016-12-13,0.376423737602632,0.340309208910823,0.280480307408898,267.646366007577,0.340309208910823,0.340309208910823,0.341941429162772
2016-12-14,0.383511454628869,0.339448952895982,0.276194034645092,269.017788594032,0.339448952895982,0.339448952895982,0.342107539513673
2016-12-15,0.347596437006421,0.338851434850471,0.313847716879605,207.285012095214,0.338851434850471,0.338851434850471,0.341941429162772
2016-12-16,0.37548495049054,0.340078118607415,0.284807134969623,247.474448338544,0.340078118607415,0.340078118607415,0.341492815335883
2016-12-17,0.379553877946212,0.339805558584474,0.279579399735778,261.205342354405,0.339805558584474,0.339805558584474,0.3418010915533
2016-12-18,0.366137896610611,0.338689792544306,0.293693544213118,281.185724863807,0.338689792544306,0.338689792544306,0.342683049719529
2016-12-19,0.360936327331386,0.341454718162939,0.297608954505675,156.131281090546,0.341454718162939,0.341454718162939,0.344631612992524
2016-12-20,0.371564411627849,0.343272503060909,0.286354623325167,165.460711432413,0.343272503060909,0.343272503060909,0.344631612992524
2016-12-21,0.351242162551007,0.339980511602447,0.308777325846547,194.715692878995,0.339980511602447,0.339980511602447,0.344198814663096
2016-12-22,0.349660651753041,0.341851236185919,0.308118230211337,186.131446025282,0.341851236185919,0.341851236185919,0.344337386505188
2016-12-23,0.361553296863844,0.342432663799895,0.29601403933626,155.032084329669,0.342432663799895,0.342432663799895,0.344535643579075
2016-12-24,0.360118075354481,0.34203911399697,0.298417560252838,155.137017618092,0.34203911399697,0.34203911399697,0.345475719843644
2016-12-25,0.356304031025945,0.342585757108608,0.300166039963458,159.76261646341,0.342585757108608,0.342585757108608,0.345919801542447
2016-12-26,0.349677787032471,0.342893405693594,0.307306031890643,169.362309420348,0.342893405693594,0.342893405693594,0.345919801542447
2016-12-27,0.365426974128323,0.339289035424775,0.295177562561451,267.517394003335,0.339289035424775,0.339289035424775,0.344308655882991
2016-12-28,0.373806538248414,0.341880660240302,0.284543137910545,255.562499826018,0.341880660240302,0.341880660240302,0.344672620409557
2016-12-29,0.349513424730157,0.342543832612243,0.307942742657601,168.930732978318,0.342543832612243,0.342543832612243,0.347291321013299
2016-12-30,0.363707446713984,0.345973334053963,0.290897601448859,151.250167022517,0.345973334053963,0.345973334053963,0.350341151563582
2016-12-31,0.368959972041402,0.348918620183019,0.28271796658307,140.038008757547,0.348918620183019,0.348918620183019,0.351070319085268
2017-01-01,0.377578532139812,0.349595089556546,0.272176775949915,130.550370511618,0.349595089556546,0.349595089556546,0.353588060857273
2017-01-02,0.381144949540179,0.350424100565109,0.266627732373029,133.979372719099,0.350424100565109,0.350424100565109,0.353588060857273
2017-01-03,0.399899476548589,0.34163106994002,0.257367287524317,241.53728638516,0.34163106994002,0.34163106994002,0.352567888134254
2017-01-04,0.35484862062053,0.343648364908703,0.301362295766223,186.832287818769,0.343648364908703,0.343648364908703,0.349654003973658
2017-01-05,0.386749576334929,0.346589870409931,0.262757153003129,145.435113839764,0.346589870409931,0.346589870409931,0.349654003973658
2017-01-06,0.416062541173295,0.342479960825862,0.24053452050365,228.962601570568,0.342479960825862,0.342479960825862,0.348822626881864
2017-01-07,0.411972296158482,0.340661113651404,0.244923353321468,227.372985638847,0.340661113651404,0.340661113651404,0.345794339623238
2017-01-08,0.373630963060206,0.344509557632989,0.280305557283415,145.416507531324,0.344509557632989,0.344509557632989,0.346207747691782
2017-01-09,0.35450750963288,0.342927304298826,0.302565186068294,160.808738339741,0.342927304298826,0.342927304298826,0.346301767991827
2017-01-10,0.343594215767242,0.340127777738409,0.317025212225673,162.01142225241,0.340127777738409,0.340127777738409,0.347536092269016
2017-01-11,0.366323516890537,0.345851445149815,0.28909044049779,163.06265362592,0.345851445149815,0.345851445149815,0.347920078421684
2017-01-12,0.361302447067901,0.346243875502788,0.29229033179954,164.058299209705,0.346243875502788,0.346243875502788,0.347920078421684
2017-01-13,0.374507300727075,0.343037775083585,0.282534275145396,193.710486647942,0.343037775083585,0.343037775083585,0.346848505995536
2017-01-14,0.369534589993237,0.34288680355129,0.289096524318433,189.230054727712,0.34288680355129,0.34288680355129,0.347027529242322
2017-01-15,0.355770120585609,0.344446959558615,0.30035307507883,148.261927495525,0.344446959558615,0.344446959558615,0.349694207255308
2017-01-16,0.372748503903738,0.347658022748209,0.27786972783541,179.204278281784,0.347658022748209,0.347658022748209,0.349694207255308
2017-01-17,0.422526304219838,0.342721983589928,0.233639217292462,223.261486277708,0.342721983589928,0.342721983589928,0.349686344954475
2017-01-18,0.381246863474334,0.347371456187189,0.271179437728612,156.092224962629,0.347371456187189,0.347371456187189,0.347729912102781
2017-01-19,0.410258328664347,0.342641050669609,0.244521244785904,200.844248718798,0.342641050669609,0.342641050669609,0.347486470079299
2017-01-20,0.412643025223358,0.341117156392536,0.242539625487304,219.399127446532,0.341117156392536,0.341117156392536,0.34656854924338
2017-01-21,0.413229833241749,0.343323734750334,0.242062203217363,228.981475115037,0.343323734750334,0.343323734750334,0.347776367798072
2017-01-22,0.369613962873269,0.346314824628223,0.284071212498508,153.847504266033,0.346314824628223,0.346314824628223,0.347776367798072
2017-01-23,0.410349771076296,0.341893312012867,0.246303703121413,231.86027313749,0.341893312012867,0.341893312012867,0.347595223945299
2017-01-24,0.410952545445443,0.342125348993508,0.243006040005167,213.454854509469,0.342125348993508,0.342125348993508,0.347801895681693
2017-01-25,0.372724671530593,0.346823352523617,0.280451975945791,145.911704938021,0.346823352523617,0.346823352523617,0.34804451259406
2017-01-26,0.403908693280586,0.342727827198372,0.249994441207669,215.011292809959,0.342727827198372,0.342727827198372,0.349165129736272
2017-01-27,0.374428868453758,0.346428056700192,0.279709219189252,150.732342240273,0.346428056700192,0.346428056700192,0.349051533736594
2017-01-28,0.363689222811351,0.344830509226744,0.291480267961904,173.427073793332,0.344830509226744,0.344830509226744,0.348550394570864
2017-01-29,0.380879752485793,0.345007538561441,0.272644321991091,190.537637828373,0.345007538561441,0.345007538561441,0.347107822431654
2017-01-30,0.358746882036306,0.342282548490378,0.298970569473316,164.622446295301,0.342282548490378,0.342282548490378,0.346037117867978
2017-01-31,0.402930538350234,0.34463500626502,0.251647815433562,212.988648036233,0.34463500626502,0.34463500626502,0.346413321778306
2017-02-01,0.353273057949148,0.343612194790493,0.303114747260359,169.932037841735,0.343612194790493,0.343612194790493,0.347086019706322
